Id,Price
676,233594.19843292158
6185,279912.2609013727
7730,161455.51292325635
2573,184282.969354606
10978,208572.68844352863
10962,266648.5802169805
8870,191592.24366037516
8496,174662.4723267682
5517,163629.87854627287
927,174582.5617519496
13675,207366.1363673665
1499,226240.5457619784
15536,358271.54057828675
8602,341328.27681634587
12137,474463.3935141946
9865,252965.05635246824
16353,283815.015241702
15908,214998.3626898495
3944,186743.10831020278
10359,203734.13877079004
15158,224654.99957830325
3259,248370.59056438992
7220,318306.79579302756
13843,206576.8324680775
16736,185996.96089814635
702,258576.50008629938
16401,152723.99366187459
12134,184664.98425862947
6918,206835.25175774272
11792,136125.0291446881
3798,137068.90780870922
10395,131872.90529210417
11099,132132.4848332989
7090,196027.2039238728
11260,194148.52441152846
9647,216897.59490416123
2903,404483.17784943985
2071,184347.5180415893
8604,185508.25598939395
9346,198251.00369937337
3945,202719.813335752
3420,139719.67245155177
10842,125043.78292179616
725,154662.41451892216
13931,185496.10412650686
16330,244153.9080141014
9066,403065.0150427779
3326,298068.39461985684
1556,274707.0681128983
6579,103144.57264663692
13877,138528.95327734863
9857,369013.7055129533
7302,249268.91555459524
5684,203834.43783108296
6513,230371.70931629033
11342,110910.34254552236
16561,231858.0704967771
6885,166920.75020470112
9308,174864.22824308818
2559,182056.71514144965
6648,178458.46198857538
15260,158888.9172496474
5113,190522.5520520312
16492,193974.85207758957
12034,287849.7781877761
7248,218311.7990106072
2171,239221.0014753505
10594,178678.78569180376
13241,201091.0428897133
7032,139714.12507471314
4884,161060.04898999003
903,230791.73577042582
162,167396.40683735692
6566,257570.18371755315
8249,141955.1365647954
13106,169444.52073017956
256,127592.79883146544
7976,167162.0031809748
8575,175293.06872037935
7591,288321.24017117976
3204,224349.3886262892
15804,184966.3348647281
1525,333447.80600732984
9038,205857.14239995944
13628,197930.00010090254
10016,196309.82825619672
10208,223740.05140777022
2008,196340.83701682213
13029,224169.0144008365
5099,128899.5267614551
9923,312498.33263537777
9461,130347.95299005837
11086,180214.6245192927
15057,296205.49577703344
10689,180983.7082715209
2053,220359.87619503774
16630,170604.80626428488
4985,161622.86390834782
13881,245177.35985897144
13225,195914.2362641229
5779,68645.35399309076
10262,186693.7674135043
10762,207478.3045856675
9513,205517.05985705927
11128,171846.0866887198
2074,311378.6411787964
933,192351.51507225315
2780,184789.18011564735
6594,113893.13488425939
15394,241794.7193330718
14863,129940.28152066484
6698,205064.80416768632
1611,269353.5940805709
174,191950.7312489603
5160,184312.18886422066
3295,352703.4116697003
4559,375697.0952009949
8254,165216.29122222966
10228,97588.06934129479
13924,123164.34050271996
15341,237281.55088724018
4353,166714.36139067137
4334,68698.64937986144
1872,156772.41961560043
7823,193155.89627416406
310,159703.77174741632
3704,241885.68534267068
11615,312881.87476751406
6605,203071.90334000284
3381,188084.86188143087
2143,143864.8085260025
3191,253832.17002747237
13980,137975.3784694782
15613,158723.61134444427
10943,260271.03605233613
9654,166349.54248989964
16053,516567.0751008612
14931,240526.34356216382
8299,238423.25237222566
2147,165290.6653357408
11567,323589.06717961666
5905,133782.1289948669
11160,114266.14039420831
8275,148182.1744664651
16398,289008.70178831904
11229,176311.96785302853
10309,149799.4949981941
7340,274333.2182984558
7653,155753.19050593275
272,205934.36388989535
9831,226119.96575283832
5016,134822.47170969294
5968,62601.05983275314
796,253785.08553718965
12123,127928.72327129671
16629,189563.99862409482
2637,172725.88558112975
6194,229060.48852690353
6216,408504.2604244156
14346,176036.49271076143
6428,126339.26657613543
2891,233740.89592750423
84,173940.98536997553
9260,234382.93613540006
15250,141646.99886043865
2348,216106.51476098594
10427,301440.3628610475
13230,260421.7490680568
1691,206704.45815898993
8803,127424.20945786133
5464,202207.9491312937
10559,110846.30481185629
16787,290426.41915411956
4278,153850.50903225996
6183,168087.19446686716
12775,152181.69861245892
10104,176998.28392319716
13663,163034.45130938542
9404,254436.6069694088
14724,220881.69680400484
10040,177094.33479776842
4646,192378.65157461987
4754,152750.1495174877
3310,226041.6298340772
2003,180854.32828594887
7312,225945.1535203592
10921,222689.794198092
13419,306707.0847400456
10105,171033.4539461731
2196,383408.6543809272
12659,235165.2920432189
4380,245518.69345589846
10847,146390.1344152499
10805,287078.4900492961
8709,91862.99061608737
8319,189811.18990436246
2215,190264.75235679434
7000,199318.0867471262
7701,109304.62474771262
9678,191627.84543789522
14026,187288.13700671663
7971,158269.1543400026
13734,147873.0731426621
16483,195706.94843804662
6150,208239.00619155582
2931,274535.9612346355
5418,176778.9668646354
1662,451118.78739724314
2441,225026.84600415124
669,128730.17535920443
7734,185269.12484142152
6010,298502.58055933216
266,142757.78188279027
632,140921.39155340253
16221,113741.10774045032
11832,168681.35746358242
5035,108987.73504343518
37,123311.2606525829
6168,185129.22424475575
11757,184542.36080047913
8086,128380.35457364435
6529,236757.1975857951
15121,208762.72015800726
13904,141860.9486657321
3711,156830.00632480526
16563,129652.11872596017
14494,175350.33398390404
3006,221710.650985304
15299,127178.75905888608
92,284120.0966605042
8066,164296.58909668762
16071,205949.71244064282
10662,120602.2626030327
3883,215483.44140459108
5511,131093.99858885995
2821,273257.45283742365
9570,189284.86551035455
4326,241329.6764954763
9251,234319.8202609935
9031,194168.83342246257
12689,163899.08974327348
16380,258336.45353823632
1053,243440.67118629144
4568,190243.36053936282
16140,109735.21478011481
14356,400176.91955204424
8466,183831.8966629555
15652,141224.13017162858
3285,119892.66587429444
3198,165620.96533422128
14088,446298.315471844
2268,124781.4234196941
15472,213536.22357286798
1203,213007.78514905993
7157,355979.17899659375
6886,209805.68321624259
5083,260560.57070377664
7467,122690.16556622468
14068,205379.26615044096
2080,178259.7443579772
10865,156551.2583112117
13516,182270.25858071522
14150,200918.51843578674
7609,112733.5162081737
2144,402562.66333202634
10357,204173.84940133156
2396,238895.4596158143
1526,346072.26389825327
10890,257032.59501590006
8638,413412.5265785901
6050,263892.54177667276
7639,100549.60856422491
10544,203510.2318598056
9577,240575.86156599148
13195,214127.6463860085
3484,229220.59431886123
16668,418127.5263563786
7171,197223.0561780784
8547,216272.37846228958
12735,211958.84295690988
9093,189057.73602738674
15323,309041.1310520983
14897,140058.98770959018
5135,129158.28950988596
5327,235373.25629917675
13133,255723.0803697452
1676,316561.0453512001
16296,285456.2819385641
1095,147375.87161658562
12528,156137.30924613736
7348,278454.8040359972
11663,164545.8413534002
1803,207930.5376824364
1510,247963.21518264883
16045,193258.76023264247
2900,148526.2456015384
3236,176774.64257089928
1318,232068.89105698557
14948,227681.9861226856
7840,291978.4696158139
15325,180639.34136830352
8700,151712.14481499617
15706,198181.90039544244
14449,162778.28718506667
16117,194020.17710155554
4529,186517.75914991065
11199,201608.30285496055
4052,330577.94058517047
821,218016.32462980712
68,252817.4945797193
554,111093.86569826298
452,183861.1822192355
11394,303634.3787074206
11393,178379.83563891644
9535,159060.00708442755
4024,192822.60793386915
10069,228783.4459614079
12007,162761.8120441792
12368,433241.03862083843
1259,372302.39862528327
1124,312480.1445841692
3707,182210.24204009667
8767,169273.80150714784
1919,170850.27780812458
16741,159659.24013123455
6664,283240.4964173252
5688,386503.0960430332
7799,153147.43935628975
14843,318028.8183831262
7532,178006.1699233649
8133,158374.92013418328
6264,334642.4352610571
4125,178511.97073171916
2410,176634.95291641154
13607,212732.1137355645
1716,280375.73646055517
1370,141205.25702584893
2273,426718.9338232863
15298,325509.26354016515
4284,258900.2144248925
12303,149985.73259907583
7808,139095.50098300984
2203,147984.56226678044
7237,131866.60544645504
15864,159617.9906357707
2844,147459.86928509915
5729,171349.89927276553
11812,451117.54813416663
1779,158266.89781360544
6442,134523.10728486712
6160,229257.61343801938
8266,208374.94592281026
9903,159305.9999747642
2867,138495.06692279803
6998,178431.98589413066
13932,168208.18491063578
12587,168792.83678858163
3611,250027.1564200332
2646,309150.5666381394
1890,166428.70908347674
860,259630.87734592185
14187,198428.4890776161
12569,285191.24305581313
1276,92399.11154728019
12025,207672.94142340557
4890,301973.4856126942
14410,314345.320864937
10352,439825.96219094616
11407,183236.55118391567
10384,167586.39945075347
7622,326663.93792896444
12578,163805.34703378004
15820,171782.4045060496
563,205031.18420081394
15226,164078.96964222874
6396,213953.4422312608
6247,142999.94936355515
3339,161683.86599548795
10975,284530.69784132513
7475,106567.58036887532
11129,242992.26014945895
3051,263332.8538676228
10232,248775.8187253305
14106,194380.08374768635
5502,224207.52253184287
4558,73525.39013494662
4181,139633.22212763436
8426,125909.89108081887
6611,168982.06000305503
14641,145392.63878501987
15539,268709.78044073435
13119,145018.23969892555
11716,195718.06064434166
7316,259966.49898117772
7791,112792.53833610823
13034,336366.0997714416
1068,283188.3992927846
4060,168482.54034244482
10172,218497.1208212669
2591,181372.25171631988
12494,353089.07553416234
7828,398904.806272012
15284,177893.90999111618
7947,186859.91190750492
16335,224854.83298949528
10234,353125.60709054227
2797,255802.55535947147
5341,235840.4433388332
3059,244865.81429970526
1559,66829.1610725186
15320,277770.3200496363
10284,377797.1354708923
4134,214883.52095418412
4481,205617.56044145187
7222,148671.68534093397
4062,242766.51493818458
2192,213832.9096914341
9637,188998.0173245705
16236,185602.09234903817
4272,166700.32072322295
9406,294340.05501253536
14309,244804.6749483269
1946,289592.03836390306
16235,229808.49810193438
7146,154071.91758958987
16784,226917.25064924313
349,313036.5545006066
6251,172023.5054648429
5128,374099.8325503792
11718,177162.15861792036
16721,85330.0695776736
12517,229528.4259228292
15961,186761.04962070208
9428,154767.0165435744
14541,149534.14370199133
10168,115655.65247380972
11270,180803.38181154546
13210,202717.48226851074
11518,167754.4658570617
12612,161664.62000449075
16352,119338.2716369515
9935,148552.46700397533
15521,299840.96175612346
11482,188973.33187569902
11443,182749.76087223983
9459,233817.2852464117
9218,182059.31169522388
854,155704.13685283513
5619,141280.21283523442
9208,180019.48412757574
4391,145284.9469828449
15207,158604.92693745726
7183,184667.94984170326
16442,218207.04489467767
7936,86310.57609735333
10606,376763.0625370935
4979,172643.472594918
4854,290965.92586178577
16476,129568.62184521412
10516,155941.71351462524
16261,265082.96761810686
90,356326.6893898269
5433,174321.09371986668
14338,137521.91758470004
13487,222485.66440885613
8211,498454.4209476278
170,166431.13256593392
14051,101596.30473434742
10686,195669.106570066
7595,345468.70423528686
6777,371927.8144450216
14661,182536.27702211196
13991,298206.21808211424
16795,181604.3808874629
2740,132607.8539669419
7368,439141.1593131258
2413,242386.14398871895
1852,475579.68322479055
15200,392225.79541211773
8467,327222.53474999295
16379,244233.30491438907
3375,179298.9131004099
5945,453493.4847038757
2641,179825.04578748494
2837,325086.63283257803
3498,219051.0189723044
10876,145857.9503261923
1285,226106.51961650606
9285,235326.7607936128
4015,359746.78438118205
2526,190890.03100908245
7814,208910.550489984
7117,290419.84592553286
12359,119117.25035049934
3303,232643.62302351627
13874,173745.03544663006
5484,194550.9370914534
15067,149737.38000799797
12639,219645.69775239698
3388,248869.70304082503
4256,207273.45883528952
15738,188377.15466882545
14049,159309.85044436826
15780,179274.84838923183
9564,167372.39992213997
11910,202149.97491184418
11315,173736.88633128337
1733,147899.52937048045
3910,390296.31416585913
7552,484622.45054494846
254,198265.36647301487
5222,201303.701904961
8314,233712.7667672113
16743,268778.4724783475
10335,108164.97831493421
8226,281009.56497185334
12254,220352.91027136275
13152,208921.25465163472
15020,200272.05434162985
16349,221488.36543385248
11924,161148.6084626571
12543,189282.2831271004
14114,219794.36634260992
12318,254082.8226440869
15383,180638.1927865555
6679,220802.26805538015
635,181090.95939040458
15993,272024.02772569377
11375,193783.10902586178
11216,180006.41796729944
15401,231545.11020443845
11301,135067.00685106675
13804,271566.6298653712
10839,197963.35778818492
1588,350966.23374022316
3596,189753.22930370492
5816,171719.5840792269
8099,143487.14396081032
6551,195628.93405136917
14075,558575.4807239902
13431,203794.6441725797
9481,336466.4446102503
5295,150118.78326257924
15859,364553.7370804645
10634,323083.20154879213
444,229705.38569780203
11686,256358.43719644495
1213,208826.51847442533
13970,186779.57475292886
6849,448993.3077401846
9911,240042.36792715598
5649,154856.55118938524
7184,221155.99093687767
5877,276526.68442288175
1655,238404.70841647842
15301,209680.7981711657
12389,247685.26975859614
5241,279152.5578645511
7048,156583.33592175148
10574,138035.23323167826
8593,155374.69860903788
4752,184278.7434784019
14663,186103.73163633037
10994,197742.38504212123
87,71942.00339174748
5132,125226.11556353682
6372,415404.66321799584
7411,337704.48444995756
3319,249424.57292033252
9355,125026.92888801722
5139,256741.2222344515
56,303805.25716994697
3249,180630.1656876449
5047,88333.26484454177
13238,306718.0177359136
2190,282938.57057762553
15599,185298.80112049842
6542,164235.32145586036
1968,224059.4721531468
5630,156842.66495725006
9157,225138.8760104765
789,199104.00031448912
1413,271230.53225670767
12514,257499.9289809227
13459,142500.26074270028
1345,244693.44222371938
4034,207390.43959126578
15169,151084.30769445718
6770,245010.22038981327
3334,184266.38492282305
12998,148135.11463505504
15870,250178.40518277735
1871,157083.315207801
5770,162471.0245598752
13196,115383.92688889231
7633,217855.6703004939
10699,217755.99181641132
15470,193259.47048627058
1903,536749.7994995948
13860,211219.23580627414
7649,165527.3711430987
11043,222100.54875955044
2922,253537.05143655758
7538,456162.70045620704
9477,122963.409221392
117,490182.6635501817
1457,255264.97520764545
7082,163357.81170153283
3053,261364.66701615477
12522,110944.59052017998
5744,482831.4022687197
13566,350435.2877040202
1464,135933.8881982364
3852,112935.79511952259
9557,226532.79538448798
14719,445831.7624549599
13978,135235.26679938546
3286,159741.77615423533
13019,365943.7168483822
1421,136121.0424965508
13502,173040.1692516878
14811,123826.58907984586
9297,288452.9861121284
7749,503644.28060691943
16555,143363.29783096377
14576,188614.71975866187
12766,159921.13091923003
4679,140381.7855133212
10033,202561.66801653005
11231,307227.00858615874
15112,152191.59771074503
10617,180645.48862042904
2175,161632.59818957074
16502,537749.578180729
10106,198735.39804461313
12561,156446.99197667994
15907,342368.8526180771
8069,124587.08756767833
8316,124222.12479708677
12343,245642.9776547454
12092,171574.52621561527
1527,157077.07716327082
10010,219236.49546148308
655,104480.55946387125
10549,130498.591005942
3248,116490.7511218264
13499,292997.9105995414
14959,208043.04946289654
6070,155013.4931261226
11360,235957.96053457708
12102,197529.16424665606
11870,273899.32079762715
3713,87402.46183661679
3230,144814.81718908047
7742,220898.75740469995
15092,341069.69833161664
8728,323602.88644913683
3386,143808.56692373977
9409,150768.33728770397
16545,254034.08518120972
3127,167193.35076446005
11344,170980.17753040785
2112,206274.31783593603
7310,224995.62021428638
6313,216006.16681555862
3681,415012.55917530955
5114,362546.45243004063
270,159713.34445106014
14350,180843.22379860913
12223,368610.9452656727
1066,175855.12106219179
16116,320800.49274954735
11410,519086.2115577528
4088,154231.55525824154
5956,169130.26326738988
14669,139589.7649299844
13871,135927.33992206905
4126,238082.98774170075
12114,205381.7816093237
16607,170663.7133585098
4266,210596.6927710221
13518,208821.20118842236
11856,302057.10937890003
3885,239865.23276104275
8891,164041.53724604758
4964,160902.95714054423
7696,157192.2249912413
6894,121496.85896340208
9766,178775.01347183698
4800,144372.5473245351
2840,200148.68096456816
4743,169120.5725156059
13562,509919.4046085057
8301,204967.61676838523
5405,176275.1456480228
1535,164296.74764173856
9073,125144.07006934278
1698,343157.91273839184
12262,240307.5628677306
6794,177717.58227732367
12701,186682.6319601814
8432,175359.8738188415
13540,136062.85628995928
8629,150181.7969293657
1440,173617.82309619797
8596,209089.4589054427
9575,263038.1771100082
14976,107414.0469493434
3149,223325.11291182856
5157,169301.7229063846
10748,176576.76560159275
9719,410275.82881517767
6376,187676.91606783852
9733,178180.85561605697
4749,201055.55360105055
4994,440107.17407686
538,214790.5030696199
5512,138598.41157159922
9778,143887.74505185196
9761,143019.5139561945
3174,416659.9825753275
13429,192372.04250314677
10467,68698.64937986144
14129,193342.99719657196
13608,212775.29861523118
11106,149794.86944746782
12048,169024.06528877214
1054,320114.77169241855
3582,239631.89367488463
1566,149542.2997679584
11529,150705.34688986864
11859,149726.2815720504
10582,146080.47958383156
14907,481659.34932275576
14039,165400.32143161463
10489,159501.19403794408
3331,315092.134917322
10153,240636.0521807784
5271,150717.37208347148
11871,381980.29666702554
776,139678.51150132733
3994,117189.19096044208
9433,72289.5327562956
14275,145029.76916469267
8030,254020.53066835552
8169,274974.3421385169
8053,184446.84927612543
4822,213753.1416516937
13197,213886.0245720681
13634,305825.2015266937
8951,164283.17282499562
12176,260066.82591999596
15471,141527.57367102953
14962,146772.2969071432
12512,119676.77022559466
8697,519324.0245701877
7095,229367.46050908725
13639,212394.77418342442
16660,168675.8965372276
5848,144040.6613889338
5386,198109.5492229689
10880,314497.73588724586
3954,178039.8536901973
13426,237462.84232242586
5966,219340.108650746
16315,264515.3147797877
7455,191729.85362103197
11071,226865.76785240482
14740,216313.42570022529
16087,180740.56246601904
8931,236966.26286011652
15289,177100.5360471061
16089,300108.6424751026
12128,185073.6426473218
4724,221874.73873463637
8585,211185.3669579692
7188,229995.8866936496
5423,168207.7013335012
10488,193088.61032983454
5980,218660.5420599353
8376,228174.88068965386
12397,143806.05632704738
16496,199762.40966620654
4891,249273.33392197223
9710,147683.44011056266
6339,161812.9692283281
244,201247.31507648705
5002,236193.30717719108
5358,170204.5115477905
7636,155002.93513647214
9361,312210.392078153
3601,127782.54539886284
15755,153767.63899787754
172,178745.38509533717
3037,344619.4605751209
577,285416.6299996654
3607,189782.28841136143
2515,106945.6802763285
10413,155255.26582465327
10511,233933.8566038692
4637,449670.51972933154
12736,272903.70907108765
9534,239317.703436317
11641,164076.41881345067
10419,281947.8357302856
15313,179507.4507837474
14915,194041.70721510533
12409,385049.4124903303
9405,127986.30630957206
14066,206290.35765620845
14108,197666.66600472512
11931,227230.3889220974
11464,338819.3207746188
926,144868.0558534571
11190,218349.7145318059
10260,187456.1157526709
12712,197713.96884711896
1234,220865.89629977528
11608,102094.50063301974
3776,249983.83667346404
4881,208298.35171262786
10266,166517.0674237499
3262,237902.54559671032
3576,379595.4056786102
16604,468150.3154709365
8041,191912.1873280216
10691,227632.33216026326
8357,179328.1145003626
11661,140669.2155622714
4453,243060.63755684468
15936,212209.84517176996
8463,284800.4618443133
15770,257285.97207996715
466,171187.16559310877
14965,86656.16262199456
11227,168172.45913494745
9894,263090.8614761358
11746,215562.92194916328
4118,138531.8288090993
756,350695.7669544439
15589,172134.02822768412
109,357299.82540557336
5778,222844.79682057851
1731,84316.32322421312
3450,139186.2313607862
2961,194476.24576387403
222,170853.3523600066
11454,396077.10325736227
7339,184879.7509541033
12096,99691.84868116344
14074,202734.89074693338
4058,318710.38856981776
6603,259784.13458721002
3289,123365.95882960953
16681,271297.6060510285
8200,329596.45833981596
3343,285659.7878671879
7802,179002.1801285688
2082,362739.27265390276
217,255174.4598694665
1720,175787.76474800654
7224,246021.16968122753
6176,136423.4624373819
12571,261064.6665595307
16666,357034.21993926534
8908,203648.9885271373
6914,164910.95402315815
5428,186854.572598653
381,178229.03303829924
3991,221083.55896410107
16365,313569.6137107952
1046,213679.2586906063
391,152937.0034663964
9212,327241.16949938383
3022,199432.14701944616
9961,106467.77905281297
6764,283832.7764043873
7720,171184.03510782664
4809,219091.9198364976
8877,304407.1569307688
7817,187394.28989251936
10614,109959.74315203534
5553,240305.26787819387
16488,137883.61644181114
11002,171715.72432383453
13592,376794.78477771976
15050,235613.88950205635
13553,266941.6315755542
9041,210392.97958885052
5461,436077.37063046516
16274,411908.7291425701
2138,145968.96152164307
6245,156651.1689660363
8245,191236.18560725157
6491,211043.5565875447
13218,194970.31579249928
13101,103275.31997286995
10462,144346.79246072104
4079,176556.1000052719
1506,474850.9456949204
14107,124705.11461599528
12215,293896.75196812523
11576,360669.14577347727
10567,227872.50222123592
12713,227891.0923023665
1468,511304.5958697775
2549,277878.93478148524
4172,253166.1711371893
12380,244079.99266466466
3513,106133.20445854963
8165,260631.75185301015
1127,205775.26191625203
14601,431598.8316712589
15526,329049.69420018
986,310294.54181459633
14968,200994.71133092657
9348,209608.3267187807
6317,280976.6304263239
7497,94467.14248867614
5079,316569.21116981073
528,162590.82161246386
10964,159902.79947059302
5812,316924.7695096125
11022,186866.9193790686
16251,129740.004900697
5863,115296.56306525126
8664,212809.1945100254
5396,187944.1772759686
6917,237986.39590872786
12776,125861.73982381928
473,251090.32197557774
13333,232268.40480157817
13023,164242.19493296352
7357,207601.8072686913
10955,473330.56171899335
11914,389010.79114882415
12535,171500.70870151866
11205,167301.5449051175
13209,183736.21106337037
16119,382810.42162831064
2174,259795.54958212172
4834,197423.90496697114
10151,176390.31098052853
5584,210351.59623661454
6672,225152.12391852998
12858,279803.9126449059
5106,165456.16046782053
8884,173857.84040656104
13766,175927.38186264553
12556,121290.40832254344
12910,233560.05597890678
6258,125097.2304205158
7100,249842.94490516692
1793,183883.53724254444
3335,174462.66035670147
12835,191670.16936688096
10591,157409.42592215835
15707,310286.85676204134
16389,159120.117002503
7440,366652.06883960665
6293,181916.75533968405
3937,192599.3303187637
16527,197750.9950942303
5102,236811.57051585475
10734,346507.44509530487
7986,154501.12840996342
6495,106056.82588892883
9571,251815.8623311511
5131,205232.8363763848
10761,294794.92320840113
143,454867.0772608394
13829,170069.12447405866
13662,223266.09224279522
1771,155328.04508098532
5448,196906.22077540387
8594,161814.90454570283
12038,313541.5846396718
16471,167307.08292094542
16764,142425.7913572653
1282,177701.43495180673
15101,268324.1184906971
9473,131291.06258061156
2324,365630.89379324106
14448,225847.94575993382
6000,74992.47310226232
2077,130993.30414606343
12960,238335.91024747118
15837,218554.53038944968
8805,238018.54794794135
9987,238747.83763234454
1580,303015.8648700402
11089,127553.03001495036
10926,220890.61089449914
12773,435367.084660816
6490,304663.56706936395
10858,125929.0541790328
2831,120536.36119816803
16326,143907.51947506997
371,181987.2037033749
8852,194151.98687351256
6713,271862.03033330553
4230,171199.31175784033
3639,213969.57566987438
3642,191689.24001653524
5149,193411.8497640297
2861,192318.38584113703
13300,90782.49787923147
2807,285217.8942751829
5919,103534.77052822657
12716,559237.2439806636
4271,244192.29919214195
16055,265272.79982093076
3747,197774.36028364074
5857,291112.00639325107
6884,315630.82066301414
16027,279635.95605937217
3512,345276.3485653071
5181,178101.1447125972
16732,269188.7164298856
1908,179152.1427873114
12082,160117.3772578579
7286,136146.3203706306
8216,136447.71417154244
6929,327470.5023894667
3950,392353.6305982635
12479,174271.60219825077
877,136875.99634888215
1366,189520.84765699512
384,132249.86773760436
5767,215694.5996602963
6910,152968.25797951422
187,201430.33397822737
10164,259429.48359227148
8603,228978.824627529
15834,197445.1805615722
3078,131819.87891164815
3479,242717.20265090445
6671,220626.79851332324
6078,172062.25946374063
16271,127132.78687222341
16191,156166.74139680926
11544,167958.09692908113
7781,188943.10007734486
14918,278884.0304015738
6238,187094.91724134109
12989,217770.13730594513
11907,236761.24829581875
9696,149494.92072379097
14084,397008.87863533746
3895,154609.23247455602
4367,190648.10994994405
8453,68991.92743316473
7638,355316.1235472138
8373,236180.10222825874
4674,190587.2964208302
15787,143278.8441547155
5903,263779.2974433003
13679,201108.82112243128
9018,399864.43153418164
15823,229292.41772169553
13289,146621.94680540933
9896,190878.17482601208
14436,179418.4136640306
5547,240038.6188089348
4048,410427.5916831954
16579,196495.51209851739
8550,199973.9578867801
9385,355170.4887336968
5242,166326.99003732347
31,238711.37417363896
6144,301016.9835694443
3990,190908.75015242878
2523,79898.675716114
12608,269729.39020444645
7234,176500.49879846853
15264,209504.30986458788
9623,208976.24415605006
3161,313617.6942788843
7425,103436.58743877408
13021,254545.0304806068
4044,145202.67124459898
15411,244642.49255573523
979,299519.87096145755
5514,241163.89067617123
4817,162675.7597575756
2115,184353.20801219362
10571,315740.1347078175
8992,225672.4530522366
15546,200184.60308011447
11359,120041.56716436263
11972,181065.69381239274
12838,164975.25579776362
5948,125925.31226895317
422,331845.9520609864
4855,158937.55768226873
16197,113151.97939063713
8926,445092.8722501163
5703,182809.3570996893
8848,208209.1821300022
7039,307493.416607535
3806,158505.2854640343
15154,209317.4206540593
13132,187240.21217498937
7438,196120.26637181788
4398,206945.41522584468
2440,188346.35679863815
3751,145938.40617551908
1476,170697.7912490572
2264,312878.17667098675
16444,153957.35390211604
10704,162035.2136077559
4033,148976.29542353627
4508,116403.97572702714
16290,232837.52276595254
10387,208177.65753149908
5457,150761.8111113814
4910,275447.7447814272
7451,194727.22792254156
10732,171691.3303631494
8015,132704.89533757267
6148,180645.21965233207
5892,243064.4402543539
7825,216720.55309131887
6851,225302.85477956748
6633,215260.79692947312
2139,292112.56126201584
10213,297906.2444064396
2830,233994.74377869334
13907,141279.6139506185
15897,357249.276690289
8311,194033.4000448218
14230,196889.44386487574
3878,173351.94719043473
13732,173482.5518606285
12110,173128.4926576667
10675,382500.7627933464
12946,136351.91385155424
16754,217375.98564579306
4394,296959.25611022685
16728,169479.66980289723
14378,349363.32956467365
9949,171292.8899400438
994,169414.1982478715
13258,157581.07370611935
5883,354280.80453278666
6933,328493.8619339985
13193,217890.52119293262
13286,170607.66859201455
13407,369072.17909543077
7512,130624.39246740167
7221,197070.26679218776
14428,127986.22997172584
1740,194291.41382093634
3,134724.76742973496
12952,234064.85641367358
11537,141080.6050623297
2558,141696.15679418825
14081,272604.822813202
3517,234285.69131789752
7149,223088.96863957308
15777,115345.15996414704
8995,258078.6077396364
826,310252.2463388704
509,291944.4091589016
14875,318993.4574211983
6591,161670.42200667417
11283,104983.70637337753
9897,253542.95307271983
14902,186776.33738960687
14291,146262.08513251273
3162,243034.64191658967
4206,204868.08552019566
11580,204106.71505235555
2007,223339.51233411484
14939,339472.42077304155
13572,154071.17048796016
